id,zh,en
8954,从根本上讲，换喻的运用要求有一个语境，因此，雅各布森把现实主义与换喻联系了起来。,Essentially metonymy requires a context for its operation; hence Jakobson’s linking of realism with metonymy.
8954,现实主义在讲客体的时候，往往要向读者描述其特征、局部和语境的细节，以便营造一个整体的氛围。,"Realism speaks of its object by offering the reader aspects, parts, and contextual details, in order to evoke a whole."
8955,每种没有“内在”为意识的东西都要严格排除。一切现实事物都必须按其呈现于我们心中的面貌而作为纯粹的“现象”来对待，这是我们可以由之开始的唯一确凿材料。,"Everything not 'immanent' to consciousness must be rigorously excluded; all realities must be treated as pure 'phenomena', in terms of their appearances in our mind, and this is the only absolute data from which we can begin."
8955,胡塞尔为他的哲学方法赋予“现象学”的名称，即是源于对这一点的坚守。,The name Husserl gave to his philosophical method --phenomenology —stems from this insistence.
8955,现象学就是关于纯粹现象的科学。,Phenomenology is a science of pure phenomena.
8956,格莱麦声称他的程序如下：他以生与死的对立作为基本语义层，然后从全部文本中把这一语义层上的所有限定性修饰语提取出来。,Greimas claims that his procedure is as follows: he chooses as his basic isotopy the opposition between life and death and extracts from the corpus all the qualiﬁcations situated on this isotopy.
8956,把修饰生的语言单元分出，简化为若干组语义素，然后再作一次提取，将出现这些语义素的所有的语境罗列出来。,"Taking the items which qualify life, one reduces them to a limited set of sememes and then, by a second process of extraction, collects all the contexts in which each of these appears."
8956,他所进行的是一种最传统的格局分布分析。,He is thus undertaking a distributional analysis of the most traditional kind.
8957,自从此文发表以来，意图在批评中的位置问题引发了许多争论，今天，这种争论仍在继续：卫姆塞特与比尔兹利的立场引起了一些批评流派的共鸣，例如，后结构主义提出了“作者死亡”的观点（见后文）；解构主义提出了将文本从“永在”与“意义”中解放出来的观点。,"Much critical debate has since raged about the place of intention in criticism, and continues to do so: Wimsatt and Beardsley’s position strikes a chord, for example, with poststructuralist notions of the ‘death of the author’ (see below, pp. 149–50) and with deconstruction’s freeing of the text from ‘presence’ and ‘meaning’."
8957,但是他们之间的共同点到这儿就停止了，因为，新批评从根本上仍然坚持认为，存在着一个确定的、就本体论来看稳定的“诗本体”，这个诗本体正是它自己的“陈述”的最终仲裁者，因此，一种“客观的”批评是可能进行的。,"But there the resemblance ends, for the New Critics still basically insist that there is a determinate, ontologically stable ‘poem itself’, which is the ultimate arbiter of its own ‘statement’, and that an ‘objective’ criticism is possible."
8957,这一观念与解构主义的那种文本可以被多处“移置”，反复不断读解的无限性观念是背道而驰的。,
8957,,This runs quite counter to deconstruction’s notion of the ‘iterability’ of a text in its multiplex ‘positioned’ rereadings.
8958,有时，习得手语和习得口语之间的相似性令人吃惊。,Sometimes the parallels between the acquisition of signed and spoken languages are striking.
8958,ASL中的一些语法语素是语义透明或象似的，就是说，它们的样子就是所表达的意义。例如，表示代词“我”的手势就是说话人指着自己的胸部。,"For example, some of the grammatical morphemes in ASL are semantically transparent or iconic, that is, they look like what they mean; for example, the sign for the pronoun “I” involves the speaker pointing to his chest."
8959,在18世纪初，半带神秘色彩的象征学说是美学理论的中心。,At the centre of aesthetic theory at the turn of the eighteenth century is the semi-mystical doctrine of the symbol.
8959,对于浪漫主义，象征确实成为解决一切问题的万应灵药。,"For Romanticism, indeed, the symbol becomes the panacea for all problems."
8959,在象征之内，日常生活中无法解决的一系列矛盾冲突——主体与客体，普遍与特殊，感觉与概念，物质与精神，秩序与自发——都可以奇迹般地得到解决。,"Within it, a whole set of conflicts which were felt to be insoluble in ordinary life — between subject and object, the universal and the particular, the sensuous and the conceptual, material and spiritual, order and spontaneity — could be magically resolved."
8960,在威廉·卡洛斯·威廉斯的诗歌中，我们看到几乎相反的过程。,"In William Carlos Williams’s poem, we see the process almost in reverse."
8960,在这首诗中，“这段书写构成诗歌”亦即“这些词的意义超出它们表面的意思”这一视觉图像信息，把一种新的令人激奋的情境强加于本来会是平平庸庸的一篇写作。同时，那种散发出来的象征符号缺乏我们的文化引导我们去寻找或期望的“诗歌性质”的任何标志。,"Here the imposition of a new and disturbing status on what would otherwise remain a banal domestic piece of writing is brought about by the visual iconic message which says ‘this passage of writing constitutes a poem’: that is, ‘these words have a significance beyond their overt meaning.’ Meanwhile, the symbolic signs emitted lack any of the indications of ‘poemness’ that our culture leads us to look for andexpect."
8961,受弗洛伊德影响的两位美国批评家是肯尼斯·伯克(Kenneth Burke)和哈罗德·布鲁姆(Harold Bloom)，他们截然不同。前者调和弗洛伊德、马克思和语言学以创造他自己的有启发性的观点：文学作品是一种象征行为。后者利用弗洛伊德的著作创立了70年代最大胆最有创见的文学理论之一。,"Two very different American critics indebted to Freud are Kenneth Burke, who eclectically blends Freud, Marx and linguistics to produce his own suggestive view of the literary work as a form of symbolic action, and Harold Bloom, who has used the work of Freud to launch one of the most daringly original literary theories of the past decade."
8962,以菲勒斯为象征的父亲的存在，教给孩子他必须在家庭中占据一个地位，这个地位由性别差异、排除（他不能作母亲或父亲的情人）和缺失（他必须中止他早期与母亲肉体的联系）所限定。,"The presence of the father, symbolized by the phallus, teaches the child that it must take up a place in the family which is denned by sexual difference, by exclusion (it cannot be its parent's lover) and by absence (it must relinquish its earlier bonds to the mother's body)."
8962,他渐渐感到，他作为主体的身份，是由他与他周围主体的区别和相似关系所构成的。,"Its identity as a subject, it comes to perceive, is constituted by its relations of difference and similarity to the other subjects around it."
8962,随着所有这一切的接受，儿童从想象的领域转向拉康所谓的“象征秩序”：即构成家庭和社会的、事先规定的社会的和性的作用与关系的结构。,"In accepting all of this, the child moves from the imaginary register into what Lacan calls the 'symbolic order': the pre-given structure of social and sexual roles and relations which make up the family and society."
8962,用弗洛伊德自己的话来说，儿童已经成功地通过了俄狄浦斯情结的痛苦道路。,
8963,文学是一种作者力图提高或更新文学的实践，因此它水远会暗含对文学本身的折射。,Literature is a practice in which authors attempt to advance or renew literature and thus is always implicitly a reflection on literature itself.
8963,不过，我们再次发现这一点同样适用于其他形式。例如，小招贴广告同诗篇一样，它要表达的意思可以是建立在先前这类小招贴广告的基础之上。假如没有“禁止核武器!”“救救鲸鱼!,"But once again, we find that this is something we could say about other forms: bumper stickers, like poems, may depend for their meaning on prior bumper stickers: ‘Nuke a Whale for Jesus!’ makes no sense without‘No Nukes,’ ‘Save the Whales,’ and ‘Jesus Saves,’ and one could certainly say that ‘Nuke a Whale for Jesus’ is really about bumper stickers."
8963,”和“耶稣拯救万物!,
8963,”等小招贴广告，“为了耶稣，不要用核武器屠杀鲸鱼！,
8963,”就没有任何意义。,
8963,所以，我们可以肯定地说“为了耶稣，不要用核武器屠杀鲸鱼!,
8963,"”是关于小招贴广吿的小招贴广吿。最后, 文学的交织性和它的自我折射性并非其本质特征，而是突出语言运用的某些方面和语言再现的某些问題，在其他地方可能也会观察到同样的现象。","The intertextuality and self-reflexivity of literature is not, finally, a defining feature but a foregrounding of aspects of language use and questions about representation that may also be observed elsewhere."
8964,人们用一种楔形的尖笔在黏土做成的泥版上刻写这些符号，这些泥板受沙漠中的烈日炙烤而硬化，成为永久性的记录，远比现代纸张和电子文档更具持久性。,They began to produce the symbols of their written language by using a wedge-shaped stylus that was pressed into soft clay tablets.The tablets hardened in the desert sun to produce permanent records that were far hardier than modern paper or electronic documents.
8964,如果原版的美国独立宣言是用这种方式写成，今天就不再需 要修复和保护。,"Had the original American Declaration of Independence been written this way, it would not be in need of restoration and preservation."
8964,这一形式的文字就叫作楔形文字—字面意思就是“楔形的”（该词源自拉丁语cuneus“楔”）。,"This form of writing is called cuneiform—literally, “wedge- shaped” (from Latin cuneus, “wedge”)."
8965,的确，在所谓scrambling的语言里，格的标记用得更广：冠词、形容词、名词每一个都加上一个格的标记，这样说话的人可以把短语中的字随便散在句子中都没关系(好比说把形容词放在最后以加重语气)，听话的人自己在心中把这些字位置还原。这种在文法上叫做对呼应或谐和。,"Indeed, in what are called ''scrambling'' languages, case markers are exploited even further: the article, adjective, and noun inside a phrase are each tagged with a particular case marker, and the speaker can scramble the words of the phrase all over the sentence (say, put the adjective at the end for emphasis), knowing that the listener can mentally join them back up."
8965,这是把连续出现、交错纠缠不清的字意义厘清的第二个解决方法。,"This process, called agreement or concord, is a second engineering solution (aside from phrase structure itself to the problem of encoding a tangle of interconnected thoughts into strings of words that appear one after the other."
8966,第一种类型的文本只允许读者成为一种固定意义的消费者；而第二种类型的文本把读者变成生产者。,"The first type of text allows the reader only to be a consumer of a fixed meaning, while the second turns the reader into a producer."
8966,"第一种类型的文本称为“阅读文本”(readerly, lisible）；第二种称为“写作文本”（writerly, scriptible）。","The first type of text is called ‘readerly’ (lisible), the second ‘writerly’ (scriptible)."
8966,第一种文本的目的是供阅读（消费）；第二种文本是供写作（生产）。,"The first is made to be read (consumed), the second to be written (produced)."
8967,那个阅读的“我”早己是一个“关涉了其他文本的多数”，先锋派文本允许将已经阅读的与这个多数联系起来，从而获得生产种种意义的最大自由。,The ‘I’ which reads is ‘already itself a plurality of other texts’ and is allowed by the avant-garde text the maximum liberty to produce meanings by putting what is read in touch with this plurality.
8967,第一种类型的文本只允许读者成为一种固定意义的消费者；而第二种类型的文本把读者变成生产者。,"The ﬁrst type of text allows the reader only to be a consumer of a ﬁxed meaning, while the second turns the reader into a producer."
8967,"第一种类型的文本称为“阅读文本”(readerly, lisible）；第二种称为“写作文本（writerly，scriptible）。","The ﬁrst type of text is called ‘readerly’ (lisible), the second ‘writerly’ (scriptible)."
8967,第一种文本的目的是供阅读（消费）；第二种文本是供写作（生产）。,"The ﬁrst is made to be read (consumed), the second to be written (produced)."
8968,法国女性主义深受心理分析的影响，特别是拉康对 弗洛伊德的重新阐释的影响(见第7章)，这样就消 减了迄今为止许多法国女性主义对弗洛伊德的敌视。,"French feminism has been deeply influenced by psychoanalysis, especially by Jacques Lacan’s reworking of Freud (see Chapter 7), and in this has overcome the hostility towards the latter hitherto shared by many feminists."
8968,在拉康之前，弗洛伊德的理论特别在美国(参看前文对米利特的论述) 一直被缩减到一种粗糙的生理层面上；女性幼儿看到了男性器官，意识到自己是女性，因为她没有阴茎。,"Before Lacan, Freud’s theories, especially in the United States (cf. Kate Millett above), had been reduced to a crude biological level: the female child, seeing the male organ, recognizes herself as female because she lacks the penis."
8968,她蔑视贬低自己，明显地感到一种“ 阴茎忌妒”的痛苦。,She defines herself negatively and suffers an inevitable ‘penis envy’.
8969,在这一点上，研究阅读的心理学家和语言学家达成的共识是，阅读教学必须立足于对字母和语音之间联系的切实了解，而让孩子觉得阅读有趣并且有意义的全语认读活动应作为字母认读法教学的辅助。这一共识也得到很多老师的认可。,"At this point, the consensus among psychologists and linguists who do research on reading—and a view shared by many teachers—is that reading instruction must be grounded in a firm understanding of the connections between letters and sounds, and that whole-language activities that make reading fun and meaningful for children should be used to supplement phonics instruction."
8969,从这样的研究出发，目前联邦政府在美国各地推广包含字母认读法在内的阅读课程。,"Based on such research, the federal government now promotes the inclusion of phonics in reading programs across the United States."
8970,也就是说，在每一领域中都已表明——在我看来还是很有说服力的，这神方法不仅是不够的，而且从根本上就是错误的。,"That is, in each case ithas been argued – quite persuasively, in my opinion – that the approach is not only inadequate but misguided in basic and important ways."
8970,我以为，事情已很清楚了：如果我们还想理解语言的运用和获得，我们就必须抽取出一个认知系统——一个知识和信念的系统——加以独立地研究。该系统形成于儿童早期，并与许多其它因素相互作用，从而确定我们所观察到的各种行为。如果引用一个专业术语，那就是，我们必须把隐藏在行为底层但却并不以任何直接的或简单的方式表现在行为中的“语言能力”系统分离出来，加以研究。,"It has, I believe, become quite clear that if we are ever to understand how language is used or acquired, then we must abstract for separate and independent study a cognitive system, a system of knowledge and belief, that develops in early childhood and that interacts with many other factors to determine the kinds of behavior that we observe; to introduce a technical term, we must isolate and study the system of linguistic competence that underlies behavior but that is not realized in any direct or simple way in behavior."
8971,只不过几年以后，人们惊喜地发现，机器翻译和自动摘要也为期不远了。,"And just a few years later, it was jubilantly discovered that machine translation and automatic abstracting were also just around the corner."
8971,对于那些寻求用更多的数学公式来表示基本过程的人来说，在50年代前期形成的关于通讯的数学理论提供了一个基本概念一一信息。信息概念能把社会科学和行为科学结合起来，并在概率的基础上，为人的行为提供一个可靠的、令人满意的数学理论，大约与此同时，作为一种独立的研究结果的 自动机理论也发展起来了，使用的也是与信息论密切相关的数学概念。,"For those who sought a more mathematical formulation of the basic processes, there was the newly developed mathematical theory of communication, which, it was widely believed in the early 1950s, had provided a fundamental concept – the concept of “information” – that would unify the social and behavioral sciences and permit the development of a solid and satisfactory mathematical theory of human behavior on a probabilistic base.At about the same time, the theory of automata developed as an independent study, making use of closely related mathematical notions."
8972,许多人都利用因特网的搜寻功能来查找信息。,Many people use the search features of the Internet to find information.
8972,典型的做法是，人们输入一个关键词，或许几个关键词，然后不可思议地看见，计算机反馈回来一些网址，其中都包含与那个关键词相关的信息。,"Typically, one enters a keyword, or perhaps several, and magically the computer returns the location of Web sites that contain information relating to that keyword."
8972,这个过程就是信息提取的一个例子。,This process is an example of information retrieval.
8973,俚语和行话方面的词典（见第十章）由来已久，多语种词典也是如此。,Dictionaries of slang and jargon (see chapter 10) have existed for many years; so have multilingual dictionaries.
8973,除此以外，如今书店和图书馆的书架上堆满了各种专门为各界人士编写的词典，如生物学家、工程师、农学家、经济学家，艺术家、建筑师 、印刷工人、男女同性恋者、异装癖者、运动员、网球手，等等——只要拥有自己的一套词汇来表达其所思所为，几乎任何群体都在此列。,"In addition to these, the shelves of bookstores and libraries are now filled with dictionaries written specifically for biologists, engineers, agriculturists, economists, artists, architects, printers, gays and lesbians, transsexuals, runners, tennis players, and almost any group that has its own set of words to describe what they think and what they do."
8973,我们自己的心理词典大约只包括所有这呰词典的条目中数量较小的一部分。但是，每个词都可以在某人的词库当中找到。,"Our own mental dictionaries include only a small set of the entries in all of these dictionaries, but each word is in someone’s lexicon."
8974,考虑到结构语言学强烈的反心理主义立场，这样来评价它似乎有点自相矛盾。,"It may seem a bit paradoxical to speak of structural linguistics in this way, given its militant anti-psychologism."
8974,但是如果我们注意到，当代心理学本身—尤其是那些直到几年前还垄断着语言习得和语言运用研究的心理学分支—同样具有这种激烈的反心理主义立场，上述评论就不矛盾了。,"But the paradox is lessened when we take note of the fact that this militant anti-psychologism is no less true of much of contemporary psychology itself, particularly of those branches that until a few years ago monopolized the study of use and acquisition of language."
8974,毕竟，我们生活在一个“行为科学”的时代，而非“心理科学”的时代。,"We live, after all,in the age of “behavioral science,” not of “the science of mind.”"
8974,我不想在此过多地在术语革新上作文章，但我想，近代人在对人和社会的思考中，心甘情愿采取“行为科学”这一标记，是有某种意义的。,"I do not want to read too much into a terminological innovation, but I think that there is some significance in the ease and willingness with which modern thinking about man and society accepts the designation “behavioral science.”"
8975,根据J·L·奥斯丁的定义，行为性言语应该是陈述本身履行了所指示的行为：例如在“我保证付给你十镑”这句话中，保证行为就是说话行为本身。,"Performative utterances, as Austin defined them, are statements which themselves accomplish the acts to which they refer: thus in ‘I promise to pay you ten pounds’ the act of promising is the uttering of the sentence."
8975,谎言并非这一意义上的行为性言语；它们恰好只是虚假的陈述。,Lies are not performative in this sense; they are statements which happen to be false.
8975,它们虽然在文本中具有特殊的作用，然而，作为语言学的论点却给弄混淆了。,"And though they may well play a privileged role in the text, the linguistic argument is pure obfuscation."
8976,在20世纪50年代，行为主义支配了现代社会科学，当时所盛行的是华生和史金纳的理论。,"In the 1950s the social sciences were dominated by behaviorism, the school of thought popularized by John Watson and B. F. Skinner."
8976,他们认为有关心智的活动，例如 “知道”和“思考”是“不科学的”，而心智和天赋则是脏话。,"Mental terms like ''know"", and ''think'' were branded as unscientific; ''mind"" and ''innate"", were dirty words."
8976,他们认为:行为可以藉由研究老鼠按杆，或狗见讯号就流口水所得来的几个简单的刺激-反应定律，就可以解释。,Behavior was explained by a few laws of stimulus-response learning that could be studied with rats pressing bars and dogs salivating to tones.
8977,形式主义者出现于1917年布尔什维克革命之前的俄国。他们在整个20年代都很活跃，直到斯大林主义有效地使其沉默。,"The Formalists emerged in Russia in the years before the 1917 Bolshevik revolution, and flourished throughout the 1920s, until they were effectively silenced by Stalinism."
8977,作为一个富有战斗和论争精神的批评团休，他们拒绝此前曾经影响着文学批评的神秘的象征主义理论原则，并且以实践的科学精神把注意转向文学作品本身的物质实在。,"A militant, polemical group of critics, they rejected the quasi-mystical symbolist doctrines which had influenced literary criticism before them, and in a practical, scientific spirit shifted attention to the material reality of the literary text itself."
8978,让我们来玩“ 折磨计算机”的游戏。,Let’s play “torment the computer.”
8978,设想有一个相当好的形态分析器。,Imagine a fairly good morphological parser.
8978,"输入kindness,它会分析成kind + ness，输入upchuck，它就会分析成up + chuck，但是，如果你输入catsup，而它却分析成cat+s+up，你便会责备它。","Give it kindness, it returns kind + ness; give it upchuck, it returns up + chuck, but if you give it catsup and it returns cat + s + up, you will scold it."
8978,请再想出10个这样可能诱导计算机做出错误分析的词。,Think of ten more words that are likely to lead to false analyses.
8979,后缀-ify 与名词结合也能构成动词： objectify ( 使客观化）， glorify ( 赞美），personify (拟人化）。,"The suffix -ify conjoined with nouns also forms verbs: objectify, glorify, personify."
8979,"请注意“滑稽龟” 走得更远，他将后缀-cation加于u g lify之上又构成名词uglification, 就像glorification, simplification, falsification, purification 一样。","Notice that the Mock Turtle went even further; he added the suffix -cation to uglify and formed a noun, uglification, as in glorification, simplification, falsification, and purification."
8979,通过使用英语的形态规则，他创造了一个新词。,"By using the morphological rules of English, he created a new word."
8980,决定复数语素或是其余语素的语音实现的专有规则叫作形态音位规则。,The particular phonological rules that determine the phonetic form of the plural morpheme and other morphemes of the language are morphophonemic rules.
8980,这些规则与特定语素的发音相关。,Such rules concern the pronunciation of specific morphemes.
8980,因此，复数形态音位的规则仅作用于复数语素而非英语中所有语素。,"Thus the plural morphophonemic rules apply to the plural morpheme specifically, not to all morphemes in English."
8981,考虑到这些，一些学者认为英语使用的是一种形态音位正字法，而不仅仅是音位拼写法。,"These considerations have led some scholars to suggest that in addition to being phonemic, English has a morphophonemic orthography."
8981,如果要正确地读英语，形态音位的知识必不可少。,"To read English correctly, morphophonemic knowledge is required."
8981,英语不同于西班牙语那样正字法只体现音位的语言。,"This contrasts with a language such as Spanish, whose orthography is almost purely phonemic."
8982,托多洛夫在题为《如何阅读？》的论文中谈到他称之为“形象化”的功能活动，即把在多层次起作用的某一形象或结构所决定的一部或一组文本，视为一个系统。他援引波利斯·艾亨鲍姆对俄国诗人安娜·阿赫玛托娃的研究的例子：“这首诗作在各个层次上都符合矛盾修饰法的概念……，不仅在文体细节，而且在主题方面都表现出来。”,"In an essay entitled ‘Comment lire?’ Todorov speaks of an operationcalled ‘figuration’, which consists of taking a text or group of texts as a system determined by a particular figure or structure functioning atvarious levels.He cites as example Boris Eichenbaum’s study of the Russian poet, Anna Akhmatova: ‘at all levels this poetic opus obeys the figure of oxymoron . . . it is reflected not only in stylistic details but also in the subject’."
8983,结构主义在很多方面与传统的文学批评决裂，在另外很多方面却依然委身于传统的文学批评。,"Structuralism broke with conventional literary criticism in many ways, while remaining mortgaged to it in many others."
8983,我们已经看到，结构主义对于语言的专注具有革命性的意义，但是对于语言的专注同时也是学究们摆脱不开的旧东西。,"Its preoccupation with language was, as we have seen, radical in its implications, but it was at the same time a familiar obsession of academics."
8983,语言就是一切吗？,Was language really all there was?
8983,关于劳动、性、政治权力又该怎么说呢？,"What about labour, sexuality, political power?"
8983,这些现实本身也许会被话语难以摆脱地抓住，但是它们却肯定不能被还原为话语。,"These realities might themselves be inextricably caught up in discourse, but they were certainly not reducible to it."
8984,第三，女性主义批评家必须重视文学文本的虚构本质，不应沉溺于“激烈的道德主义”中，一味谴责所有男性作家书中的性别歧视（见米利特），赞同所有提出性别问题的女性作家。,"Third, feminist critics must take account of the fictional nature of literary texts and not indulge in ‘rampant moralism’ by condemning all male authors for the sexism of their books (vide Millett) and approving all women authors for raising the issue of gender."
8984,文本并没有固定的意义：解释取决于读者的立场与意识形态。,Texts have no fixed meanings: interpretations depend on the situation and ideology of the reader.
8984,无论如何，女性能够而且应该努力施加自己的影响，以确定性别被界定和从文化上再现的方式。,"Nevertheless, women can and should try to assert their influ- ence upon the way in which gender is defined and represented culturally."
8985,这一发展的征象出现在“性别研究”（Gender Studies）的崛起与“男同性恋研究”（Gay Studies）和新兴的“人的研究”（Men's Studies）的对话中。“人的研究”建立在女性主义与男同性恋理论的基础上，旨在对人的性行为与生活方式加以批评和重建。,"Signs of this development have since appeared in the academic rise of Gender Studies and the dialogues in Gay Studies with the emerging discipline of Men’s Studies, which aims to build on feminism and gay theory so as to provide a critique and reconstruction of men’s sexualities and lifestyles."
8985,对于学术界的这些倾向一些人是心怀忧虑与反对的。在一些领域，男同性恋理论与女性主义仍有争议，甚至有敌对的情形。,"There has been anxiety over and opposition to both these tendencies, and there remains in some quarters an unsettled, even antagonistic, relationship between gay theory and feminism."
8986,在性差异中讨论最多的集中在五个要点上：生物学、体验、话语、无意识和社会经济状况。,Five main foci are involved in most discussions of sexual difference: biology; experience; discourse; the unconscious; and social and economic conditions.
8986,强调生理差异胜过社会化作用主要是男人们的论点，目的是让女人们“安分守己”，古老的拉丁俗语说“女人不过是子宫而己”(Tota mulier in utero)是最早确立这种态度的一个证据。,Arguments which treat biology as fundamental and which play down socialization have been used mainly by men to keep women ‘in their place’.The old Latin saying ‘Tota mulier in utero’ (‘Women is nothing but a womb’) established this attitude early.
8986,假如女人的身体就是她的命运，那么，对给予女性的性角色的所有质疑就会极大地违反自然秩序。,"If a woman’s body is her destiny, then all attempts to question attributed sex-roles will fly in the face of the natural order."
8987,在文学批评中，哈洛德·布鲁姆（Harold Bloom）对修辞手段的运用格外精彩。,In literary criticism Harold Bloom has made spectacular use of tropes.
8987,尽管他也是耶鲁大学的教授，但他却不像德·曼和哈特曼（见下文）那样主张激烈的文本性，他依然把文学看作一个特定的研究领域。,"Despite being a Yale professor, he is less radically ‘textual’ than de Man or Geoffrey Hartman (see below), and still treats literature as a special field of study."
8987,不过，他把修辞格理论、弗洛伊德心理学和希伯来哲学神秘主义结合在一起的做法却显得颇为大胆。,"However, his combination of the theory of tropes, Freudian psychology and cabbalistic mysticism is a daring one."
8988,但是，如果说结构主义改变了诗的研究，那么它也使叙事研究革命化了。,"But if structuralism transformed the study of poetry, it also revolutionized the study of narrative."
8988,"的确，它创造了一门完整的新的文学科学——叙事学。这一方面最有影响的实践者是立陶宛人A·J·格雷马 (A.J.Greimas) ，比利时人 T. 托多洛夫 (Tzvetan Todorov) , 以及法国批评家热拉·若奈特 (Gérard Genette) ，克劳德·布雷门 (Claud e Bremond) 和罗兰·巴尔特 (Roland Barthes)。","Indeed it created a whole new literary science -narratology - of which the most influential practitioners have been the Lithuanian A.J. Greimas, the Bulgarian Tzvetan Todorov, and the French critics Gerard Genette, Claude Bremond and Roland Barthes."
8989,什克洛夫斯基把公认为他在抒情诗方面用得很得力的观念继续应用于小说这个很不相同的结构。,"Shklovsky goes on to apply the same notion, which admitedly works well with the lyric, to the quite diﬀerent structure of the novel."
8989,如果说抒情诗就其对象而言，在某种意义上是“静态的”，其影响是瞬间的，并作为单独的统一体是可以把握的，那么，小说对叙述，对时间中的运动所承担的责任则便小说成为骨子是动态的积极的实体。,"Where the lyric is in a sense ‘static’ in respect of its object, instantaneous in its impact and graspable as a single unity, the novel’s commitment to narrative, to movement in and through time, makes it an essentially dynamic and active entity."
8989,什克洛夫斯基对此的认识和作出的尝试，使他成为最早尝试建立小说“诗学”的前驱之一，我们以后会看到，正是这种举动对后来的结构主义批评产生了巨大的影响。,"Shklovsky’s awareness of this, and his attempts to deal with it, constitute one of the ﬁrst attempts at a ‘poetics’ of ﬁction, and it is one which, as we shall see, has greatly inﬂuenced subsequent structuralist criticism."
8990,叙事学家杰拉德·普林斯（Gerald Prince）提问说，当我们研究小说时，我们为什么要花费那么大的力气区分各类叙述者（全知全能型作者、不可靠作者、隐含的作者等等），而从不问叙述者把话语发送给的那些人有多么不同。,"The narratologist Gerald Prince asks why, when we study novels, do we take such pains to discriminate between the various kinds of narrator (omniscient, unreliable, implied author, etc.), but never ask questions about the different kinds of person to whom the narrator addresses the discourse."
8990,普林斯把这些人叫做“叙述接受者”（narratee）。,Prince calls this person the ‘narratee’.
8990,我们绝不能把叙述接受者与读者混为一谈。,We must not confuse the narratee with the reader.
8991,结构主义叙述理论是从某些根本的语言类比中产生的。,Structuralist narrative theory develops from certain elementary linguistic analogies.
8991,句法（句子结构的法则）是叙事学法则的根本模式。,Syntax (the rules of sentence construction) is the basic model of narrative rules.
8991,托多洛夫等人谈论“叙事句法”（narrative syntax）。,Todorov and others talk of ‘narrative syntax’.
8991,句子中最基本的句法法则是主谓之分：“骑士（主语）用剑屠龙（谓语）”。显而易见，这个句子可以是一个事件片段甚至整个故事的核心。,The most elementary syntactic division of the sentence unit is between subject and predicate: ‘The knight (subject) slew the dragon with his sword (predicate).’ Evidently this sentence could be the core of an episode or even an entire tale.
8992,选择行为代码主宰读者对情节的架构。,The proairetic code governs the reader's construction of plot.
8992,阐释代码包括回答逻辑，谜语与解释，悬念与突变。,"The hermeneutic code involves a logic of question and answer, enigma and solution, suspense and peripeteia."
8992,这些无疑都是小说的组成部分，两者都可以放在情节结构的范畴中考虑。,These are undoubted components of the novel and can both be located in the realm of plot structure.
8993,实际上，勃里蒙混淆了阐释代码的活动与选择行为代码的活动。,"Bremond seems, in fact, to have confused the operations of the hermeneutic code with those of the proairetic code."
8993,后者的成分必须作反时间顺序的界定，而前者的成分则是按顺时间顺序加以识别，犹如对悬念或疑案的期待那样。,"Elements of the latter must be defined retrospectively, whereas those of the former are recognized prospectively, as a prospect of suspense or mystery."
8993,如果我们在此对阐释代码再说上几句，我们再回到情节结构的论题时思想准备就会更加充分了。,If we say a word about the hermeneutic code we shall be better prepared to return to plot structure proper.
8994,它没有与“能力” 相对应的概念——在可以用生成语法来表征能力的意义上而言。,"It has no concept corresponding to “competence,” in the sense in which competence is characterized by a generativegrammar."
8994,学习理论则一直把自己局限在一个狭隘而不当的关于业已习得的东西的概念上——即刺激-反应的联接系统，联想的网络，行为项目的储备库，习惯的等级结构，或在特化的剌激条件下以特殊方式作出反应的倾向系统。,"The theory of learning has limited itself to a narrow and surely inadequate concept of what is learned – namely a system of stimulus-response connections, a network of associations, a repertoire of behavioral items, a habit hierarchy, or a system of dispositions to respond in a particularway under specifiable stimulus conditions.5"
8994,就行为心理学在教育和治疗中的应用而论，它也同样地把自己局限在“所习得的东西”这样一个概念上。,"Insofar as behavioral psychology has been applied to education or therapy, it has correspondingly limited itself to this concept of “what is learned.”"
8995,在这种情况下，我们就能根据一个非常普遍的抽象原理，即在前面讲过的那种循环应用规则原理，来解释感知和发音的某些方面。,"In this case, we can provide an explanation for a certain aspect of perception and articulation in terms of a very general abstract principle, namely the principle of cyclic application of rules (see page 38)."
8995,很难想象一个学习语音的人怎么能够从提供给他的资料中“归纳”出这种原理。,It is difficult to imagine how the language learner might derive this principle by “induction” from the data presented to him.
8995,事实上，在语言应用的正常条件下，这个原理的许多作用都与感知有关，而与物理信号本身很少有，或者几乎没有关联。所以，对一个还没有运用这种原理的人来说，那种作为归纳必须的基础的现象不能成为他的经验的一部分。,"In fact, many of the effects of this principle relate to perception and have little or no analogue in the physical signal itself, under normal conditions of language use, so that the phenomena on which the inductionwould have been based cannot be part of the experience of one who is not already making use of the principle."
8996,德里达使用“替补”（supplement）来表达言说/书写之类的二元对立概念之间的不稳定关系。,Derrida uses the term ‘supplement’ to convey the unstable relationship between couplets such as speech/writing.
8996,对卢梭来说，书写只是对言说的补充：它添加的东西是不重要的。,For Rousseau writing is merely a supplement to speech; it adds something inessential.
