id,zh,en
5331,20世纪国内藏戏研究可分为两个阶段。第一阶段是1930～1970年代末，可视为国内藏戏研究的初发期；第二阶段是1980～1990年代，可视为国内藏戏研究的兴盛期。,"Studies on Tibetan opera in the 20th century in our country can be divided into two stages: the first stage is from 1930s till late 1970s, which can be regarded as the incipient period."
5331,,"The second stage is the era from 1980s to 1990s, which can be regarded as the flourishing period."
5331,与前一阶段相比，后一阶段有关藏戏研究的文章和论著不仅在数量上有了大幅度的提高，且在历史渊源、剧种流派划分、藏戏剧目、面具艺术、表演音乐和现状发展等研究内容方面也有了进一步的拓展和深入。,"Comparing to the previous stage, articles and books on Tibetan opera in the later stage have not only increased in amount but also further expanded and deepened in contents including historical origins, opera divisions, opera play lists, opera masks, music performance and current researches."
5332,民族传统节日是民族文化和文明发展的标志性符号，反映了民族的生活方式、历史传统、宗教信仰、心理特征和民族情感。,"National traditional festivals are the symbolic symbols of national culture and civilization development, reflecting the lifestyle, historical traditions, religious beliefs, psychological characteristics and national sentiments of a minority nationality."
5332,插花节作为彝族的传统节日之一，它的形成和发展经历了十分漫长的历史。,The Flower Arrangement Festival is one of the traditional festivals of the Yi people.Its formation and development have experienced a very long history.
5332,插花节肩负着凝聚民族智慧，承载着传承民族文化的历史使命，经历了从虚幻到真实、从单一到多元、从小村落到大社会的不断变化和发展的过程。,"The flower arrangement festival carries national wisdom, bears the mission of inheriting national culture, and has experienced the process of constant change and development from illusory to real, from single to plural, and from a small village to a big society."
5333,闽南歌，发扬于闽南地带，在台湾则称为台语歌，流行于上世纪80年代。,"The song of Minnan is carried forward in southern Fujian.In Taiwan, it is called the Taiwanese song."
5333,在泉州，厦门，漳州一带非常流行，男女老少都会唱，特别是《出帆歌》，《欢喜就好》外出的闽南人有时候听到故乡的歌曲，会热泪盈眶。,"It was prevailing in the 1980s.These folk songs are so popular in Quanzhou, Xiamen and Zhangzhou that all men,women and children can sing, especially Sailing Ballad and the Best Joy.Minnan people sometimes hear native songs abroad, and tears always come to their faces."
5333,台湾八九十年代代表歌手有周华健、叶启田、李茂山等，进入21世纪，有林姗、黄思婷、龙千玉、蔡小虎和王识贤等。,"Famous singers at that time include Emil Chau, Ye Qitian, Lee Mao Shan, and in the the 21st century Lin Shan, and Huang Ssu Ting, long Qian Yu, Cai Xiaohu Wang Shixian and etc."
5334,侗族大歌作为民间歌曲中的一株艺术奇葩，在多声思维、多声形态、合唱技艺、文化内涵等方面都属举世罕见，尤其是其文化教育功能在培养人的智力因素和非智力因素方面具有鲜明特色。,"Songs of Dong ethnic group occupies a unique position worldwide in terms of its varieties of thoughts, voices, chorus, cultural connotation, etc.The style of singing is characterized particularly by its educational function in cultivating singers on a intellectual and non-intellectual basis."
5334,但随着时代的变迁，这一传统音乐文化的传承方式也不同程度地发生了危机。在侗族大歌变迁的脚步日趋加快的今天，我们必须要探寻出一条适合其发展的有效途径，使之成为中国乃至世界音乐文化遗产中的有机组成部分。,"Nowadays, as the times changes, the inheritance of this traditional music culture has also experienced crisis to varying degrees, which necessiates the search for a new way to inherit the gem of ancient Chinese art, making it an integral part of the musical heritage of China and the world."
5335,毛南族分龙节又称庙节，是广西环江毛南族最重要的传统节日。,"Dragon Raining Festival of Maonan is also called Miao festival, which is the most important and traditional festival in Maonan, Huanjiang county, Guangxi province."
5335,分龙节的习俗在宋代就已广泛流行于中国各地。,The custom of Dragon Raining Festival has become widely popular throughout China since Song Dynasty.
5335,"在历代中原文化向广西少数民族地区的传播与渗透的过程中，毛南族古老的土俗神崇拜宗教仪式受到中原和江南地区""分龙日""、""分龙节""节俗和道教文化的影响，形成了毛南族分龙节。","In the process of cultural transmission and permeation from the central plains of China to minority areas in Guangxi, the customs of Fenlong festival along with Taoism in the Central Plains and the regions south of the Yangtze River have had an influence on the old religious rites of worshiping local God in Maonan.In this way, Dragon raining festival of Maonan has formed．"
5336,"火把节古称""星回节""，流行于滇、贵、川等地的彝、白、汉等民族之中，一般在六月下旬和十二月下旬举行，节日的意义在于以此标志新年。有学者认为，火把节与星回节来源不同。","Torch festival is Xinghui festival in ancient times, which is popular in Yi, Bai, Han and other ethnic groups in Yunnan, Guizhou, Sichuan and other places and generally held in late June and late December, and its significance lies in the fact that it marks the beginning of the new year．"
5336,"但联系彝族历法中""一年两截""制遗迹和彝族传统的恒星观测法，可以论证这两个节日习俗有共同的原初本质和古老渊源，从文化积累角度看，""星回""是""火把""的底层。","However, according to the remains of ""two parts a year""  and the traditional stellar observation method of the Yi people in the Yi calendar, it can be argued that these two festival customs have a common original essence and ancient origin.From the perspective of cultural accumulation, ""Xinghui"" is the bottom layer of a torch."
5336,"火把节起源研究启示我们，中国民族学研究应注意""高文化""问题，重视文献、文物资料对于民族文明研究的意义。","The study of the origin of the Torch Festival reveals us that the reasearch of Chinese ethnology should pay attention to the issue of ""high culture"" and attach importance to the significance of literature and cultural relics for the study of national civilization."
5337,土家族大都深居在崇山峻岭，深山峡谷酉水流域，以伙耕水耨、渔猎山伐为业。,"Tujia, mostly secluded in the mountains and the Youshui basin of deep valleys, make a living by group farming, water weeding, fishing, hunting, and mountain cutting."
5337,因此，土家族民族文化，有别于其它游牧文化、高原文化与海洋文化。,"Therefore, the Tujia ethnic culture is different from other nomadic, plateau and maritime cultures."
5337,高山、峡谷、河流阻碍了土家文化的发展；隔断了民族文化的传播。,"Mountains, valleys and rivers have hindered the development of Tujia culture and cut off the spread of national culture."
5337,恰恰就是这种阻碍和隔断，铸就了土家文化的封闭性和稳定性。,It is precisely this kind of obstacle and partition that has created the closure and stability of Tujia culture.
5338,教坊是赵宋王朝最重要的俗乐机构，北宋教坊覆灭于靖康二年(1127)。,IImperial music office was the most important secular music body in the Zhao and Song dynasties.The imperial music office in the Northern Song dynasty declined in the 2nd year of Jingkang(in 1127).
5338,随着北宋政权的灭亡，教坊的主体——教坊乐人以各种方式大量损失，其方式大约有三种:一是在宋金战争中获罪，或被处死，或叛归金人；二是宋金战争前后，背井离乡，流落四方；三是被攻陷汴京的金军劫往金国。,"As the Northern Song fell, the main body of the imperial music office, a lot of musicians, disappeared in various ways.Some were convicted, or sentenced to death, or became the people of Jin dynasty in the Song-Jin war;some left their hometown and became homeless before or after the Song-Jin War;others were taken to Jin by Jin soldiers who occupied Bianjing, the capital of the Northern Song dynasty, at what is Kaifeng today."
5338,教坊乐人的流散一方面使宋代音乐文化的发展遭到了重大挫折；另一方面也促进了教坊音乐文化的传播。,"The wandering of musicians gave a heavy blow to the music development of the Song dynasty, and on the other hand, promoted the transmission of imperial music culture."
5339,元代宫廷尚金之俗直接推动了中国织金技术的发展，使得元代的中国织金技术达到了鼎盛时期。采用以文献资料为主、图像和实物资料的借鉴为辅的方法，分析了元代宫廷尚金之俗兴起的缘由，梳理了元代织金锦与纳石失发展脉络，认为元代尚金主要源自于金人用金风气习惯的承袭、游牧民族对贵金属特殊的爱好与追求，以及蒙古民族的文化传统，并使得元代织金锦形成了鲜明的时代特征，成为中西、南北交流的象征。,"The gold fashion in the palace in Yuan dynasty has directly promoted the development of gold weaving technology in China, making Chinese gold weaving technology in Yuan dynasty reach a golden age.The paper analyzes the reason of emergence of gold fashion in the palace in Yuan dynasty, sets the development course of gold weaving brocade and Nasich in Yuan dynasty mainly through document literature and assistance of the reference of images and real object data, considers that the gold fashion in Yuan dynasty mainly came from the inheritance of gold using custom of Jin people, horde's special interest in and pursuit of precious metal and cultural tradition of mongols and made gold weaving brocade in Yuan dynasty form a distinct feature of the age and become a symbol of Sino-western and north-south communication.The paper further discusses functions of apparel gold weaving fabric in Yuan dynasty."
5339,进一步探讨了元代服饰织金面料的功能，表面物服饰织金面料功用织金锦的主要用途不仅仅用于帷幔、茵褥、仪仗、舆辂等，更主要是用作服饰面料方面。,"Functional gold weaving brocade of surface apparel gold weaving fabric is not only used for purdah, cotton-padded mattress, ceremonial weaponry, and vehicles, but more used as apparel fabric."
5340,坎儿井是干旱地区劳动人民在适应自然环境过程中的智慧创举，是具有很高人文价值的地下水利工程，是人类宝贵的文化遗产。,"Karez was created with the wisdom of the working people of the arid regions in the process of adaptation to the natural environment initiative, one of the underground water conservancy projects with high human value, and the precious cultural heritage of mankind."
5340,它在我国文化史、科技史、水利史研究中具有非凡的意义，对于新疆历史的研究也具有极高的价值。,"It has great significance in our cultural history, history of science, and irrigation history research, and has a very high value for the study of the history of Xinjiang."
5340,科学、准确的认识坎儿井，需要多学科、多角度研究坎儿井的特点及历史发展过程，充分认识和挖掘坎儿井的文化内涵和实用价值，这对于更有效地保护和利用坎儿井这一文化遗产具有重要的现实意义。,"Scientific and accurate understanding of the Karez requires multi-disciplinary, multi-angle studies of the Karez characteristics and historical development, fully understanding and mining Karez cultural connotation and practical value, which is of great practical significance for the effective protection and use of the Karez."
5341,喇嘛教在内蒙古地区有着广泛的群众基础，影响到政治、经济、文化等各个领域。,"In Inner Mongolia, with abroad mass participation Lamaism exerted influence on the fields of politics, economy, culture, etc."
5341,以乌兰夫为首的共产党人为了解决蒙古民族全民信教所致的诸多社会问题进行了宗教改革。其重点是对喇嘛教的庙仓经济和上层喇嘛的生产资料进行社会主义改造，通过教育使喇嘛逐步转变为自食其力的劳动者，改造喇嘛庙中不合理的制度。,"The communists led by Wulanf implemented a religious reformation to dispel various social problems resulted from mass religious belief in Lamaism, focusing on socialist transformation on the temple economy and upper-strata lamas' own production means, educating lamas for earning their own living and reforming the irrational lamasery institutions."
5341,内蒙古宗教改革是我党解决民族问题与宗教问题的典范。,This religious reformation on Lamaism establishes a model of the Party's solving the religious and national problems.
5342,勒勒车是北方草原上应用历史悠久的交通运输工具，曾在草原牧民的生活中发挥了非常重要的作用，成为蒙古族文化的一个重要特征。,Mongolia Lele Cart is one kind of the most important transportation tools of northern grassland in ancient China.It has played a very important role in the life of Mongolia Nation and has become an important feature of Mongolian culture.
5342,然而随着现代物质文明的发展，勒勒车的实际应用越来越少，以至于其传统制作工艺逐渐消失。,"However, with the development of modern economics and technology, the practical application of the Lele car has become less and less, so that the crafts of making Lele Cart are going to be lost gradually."
5342,"根据现场调查，结合文献资料，本文对这项传统工艺进行了有效记录,详细叙述了勒勒车使用的历史概况以及制作勒勒车的工艺流程。","According to the on-site investigation, combined with the literature, this article has effectively recorded the traditional process and has also stated in detail the procedure of making Lele Cart based on the investigation and a brief history of the application of Lele Cart as well."
5343,"在中国历史上，桂西原是一个边陲社会，明清以来经历了从""化外""到""化内""，从封闭到开放的转变过程。","In our view, western Guangxi is a border community and has experienced the changing process from the ""thrust"" into the ""inside"" and from a closed to an open one."
5343,"明初政府在桂西实行土司制度，保持了当地少数民族原有的村、峒""自治""传统以及""村老""治理模式。与此同时，土司为了加强社会控制能力，也引进了户籍、黄册与里甲制度。","In the early Ming dynast, the government implemented Chieftain System, intended to rule the suburban areas indirectly.On the one hand, Chieftain region maintained the ""autonomy""　tradition of village、cave and ""cun lao"" governance system; on the other hand, basic-level Chieftain had introduced Residence、Yellow Book and Lijia systems."
5343,土州县的里甲主要行使赋役征派职能，但编户数目偏少，赋税较轻，而兵役负担较重。,"Tax-collection was the the main function performed by Lijia of the Soil County, but the number of the household is small.The tax burden was light while the burden of military servic was heavier."
5343,"广西的俍与""傜僮""的界限是以进入里甲系统为标准的，可见里甲还有族群区分的意义。","Whether or not entering the Lijia system was the standard to draw the boundary between ""lang soldiers"" and ""Yao zhuang"" of Guangxi.It follows that it was meaningful for Lijia to distinguish ethnic groups."
5343,"明清时期，桂西土州县的""俍人""村寨，基本上被编入里甲体系，从而被视同""民村""。","In the Late Ming dynasty, the village of ""lang sodiers"" of the Soil County in West Guangxi, was basically compiled into the Lijia system, which was regarded as a ""village of people""."
5343,清中期，作为基层行政组织的里甲体制基本终结，个别地方则一直延续到民国时期。,"In the middle period of the Qing dynasty, as a basic administative organization, Lijia system ended by and large, with some places continuing the system until the Republican period."
5344,佤族猎头祭鬼和剽牛祭神的仪式和内容，为我们展示出了原始宗教仪式的典型方式，即有血(猎头)有肉(剽牛)。,"Head-hunting and ox-slaughtering as a religious sacrifice of the Va people, characterizes the primitive religious sacrifice."
5344,人头祭是人对神最彻底的信服，牺牲肉体，奉献头颅；剽牛祭，对神最虔诚的态度，献上最好的食物牛肉和牛头。,"Offering the head of a man and oxasa sacrifice expressed men's full devotion and pious attitude to the god, in which man is willing to dedicate the best food or even themselves to the deity."
5344,猎头祭鬼和剽牛祭神，是佤族文化的重要特征，同时在原始宗教仪式中具有典型代表性。,This typical sacrificial rite displays the features of the Wa Culture.
5345,桂林饮食文化历史悠久，特色鲜明。,Guilin catering culture boasts its longstanding history and distinctive features.Local rice cultivation culture also has a long history.
5345,本土稻作文化源远流长，秦代灵渠的开凿沟通了中原与岭南，也促成了桂林米粉的产生；佛教从印度传入桂林，也为桂林带来了马蹄；桂林三花酒在宋代已经名扬湖广；桂林食狗保留了中原汉族饮食孑遗。,"The construction of the Lingqu canal in the Qin dynasty contributed to the communication between Zhongyuan areas and Lingnan areas as well as the birth of Guilin rice noodles.Introduction of Buddhism into Guilin from india, introduced water-chestnut into Guilin.Guilin Sanhua liquor was a household name across Zhongyuan and Lingnan areas.Guilin customary practice of eating dogs preserves epibiotic catering practice of the Han nationality in Zhongyuan areas."
5345,这些特色美食为桂林饮食文化增色颇多。,Those discussed cuisines glorify Guilin catering culture.
5346,西汉成帝在位期间修建了两座陵墓: 延陵与昌陵。,"Emperor Cheng of the Western Han dynasty built two mausoleums during his reign, i.e., the Yan Mausoleum and the Chang Mausoleum."
5346,延陵位于咸阳原上的西汉主陵区内，地理形势和历史传统十分优越；昌陵位于汉长安城东南的戏乡，地势平坦，交通便利。,"The Yan Mausoleum is situated inside the main mausoleum area of the Westerm Han dyansty on Xiangyang hills, having quite a favorable position and historical tradition, while Chang Mausoleum is situated in the Xi Township in the southeast of Han's capital---- Chang'an, having a flat terrain and convenient communications."
5346,昌陵是在延陵建设了近十年之后开始修建的，由于其所在地势等原因，建设了五年即被放弃，又返回延陵。,"The Chang Mausoleum was initiated after nearly a decade of the construction of the Yan Mausoleum.For a mumber of reasons such as its physiognomy, Chang Mausoleum was abandoned after five years of construction and returned to Yan Mausoleum."
5347,广西北部湾经济区的文化原型就是骆越文化。骆越文化历史悠久、内涵丰富。,"The cultural prototype of Guangxi Beibu Gulf Economic Zone is Luo Yue culture, which evolves in a long history and enjoys rich connotation."
5347,稻作文化是骆越文化的本质，它磨炼了骆越人及其后裔的性格；骆越古医药文化是骆越文化的衍生及其扩展，使骆越后裔得以长寿；铜鼓文化是骆越文化在文化艺术宗教信仰等方面的载体，使骆越人及其后裔的精神生活得以丰富。,"The rice culture is seen as the essence of Luo Yue culture, forging the personalities of Luo Yue people and their descendants;the ancient medicine culture is believed to be derived and develop from Luo Yue culture, insuring longevity of the people;the drum culture is the carrier of Luo Yue Culture in the arts and religious belief and so on, enriching ideological life of local people."
5347,骆越文化要复兴，必须实现现代转型。要实行现代转型，教育是关键，文化产业是手段。,"Therefore, to revive Luo Yue culture requires modernizational transformation, which relies heavily on education and cultural industry."
5348,马头琴是蒙古族特有的弓弦乐器，并且历史悠久。,"Morinhuur is a kind of the stringed instrument of the Mongolia nationality, and has a long history."
5348,在传统社会中不同的部落之间对马头琴类乐器有不同的称谓和演奏方式。,"In the traditional society, the musical instruments of morihuur have different names and different play modes in different tribes."
5348,新中国成立后马头琴艺术得以迅速发展并取得成功。,"After the founding of new China, morinhuur art has developed rapidly and achieved success."
5348,"这种发展模式可称为""专业化""的发展模式。其中马头琴乐曲创作方面取得了最为瞩目的成绩。","This kind of development mode can be described as ""specialized"", with which the morinhuur has achieved impressive success in terms of its musical creation."
5349,苗族古歌对于苗族来说是百科全书般的史诗，是对苗族的历史和文化的综合反映。,"The Miao epic song, an encyclopedia-like epic poem for the Miao ethnic minority, is a comprehensive reflection of the history and culture of the Miao people."
5349,苗族古歌表达了丰富的文化信息和元素，所以它是创意产业发展的重要文化资源。,"The Miao epic song boasts rich cultural information and elements, so it is an important cultural resource for the development of the creativity industry."
5349,利用其独有的特色，把苗族古歌发展为一种文化产品是有其可行性和实用性的。,It is feasible and practical to develop the Miao epic song into a cultural product with its unique characteristics.
5350,1912 年民国肇兴，千年帝制宣告终结，财产的重新分配问题也伴随而来。,"After the founding of the Republic of China in 1912, the feudal monarchies in China as long as more than 2000 years ended.And with it comes the division of property."
5350,河北旗地，这一清代所特有的土地形态，随着朝代更替，因其归属及地域的特殊性而在新的时代中引发了错综复杂、涉及深广的利益争夺。,"The banner legacy in Hebei, one special land of the Qing dynasty, raised the complex competition due to its particularity of ownership and location."
5350,对此，民国政府成立了专门机构对其进行了较长时间的清理和处分。,"Therefore, the special institution was established to resolve the banner legacy for a long time by the government of the Republic of China."
5351,辛店文化的墓葬形制以长方形竖穴土坑墓为主，还有一些横穴洞室墓。,"In Xindian culture, the tomb construction are dominated by the rectangle tombs with vertical earthen shaft graves besides catacombs."
5351,葬式以仰身直肢葬为主，其次为二次葬与屈肢葬。,"Funeral customs are dominated by backward extended burials, besides twice burials and flexed burials."
5351,随葬陶容器的数量不太多，常见的有双耳陶罐、彩陶壶与双大耳彩陶罐等。,"Accessories of pottery vessels in buries are not too many, and the most common vessels of pottery are two-handled earthenware jars, painted pottery pots and two big ear painted earthenware jars."
5351,辛店文化的经济形态应是以农业为主，兼营畜牧和狩猎的混合经济。,"The economy of Xindian culture is based on the agriculture, and it is also a mixed economy of animal husbandry and hunting."
5351,辛店文化的族属可能就是青铜时代中国西北地区的古代羌人。,The clan of Xindian culture probably dates to the Qiang people in northwestern China during the Bronze Age.
5352,"《老子》是中国传统文化的重要经典之一，老子将""慈""、""俭""和""不敢为天下先""视为""三宝""。","Laozi is one of the important classics of the Chinese traditional culture.Laozi has regarded kindness, thrift and  not being the first as the three treasures."
5352,"""慈""即爱民，""以百姓之心为心""，""俭""即俭朴、寡欲，反对奢靡，""不敢为天下先""即无为而无不为。",Kindness is loving the people and thinking for the people.Thrift is saving and fighting against luxury.Not Being the first is inaction.
5352,"""三宝""思想具有重要的现代廉政建设价值。",The three-treasure theory has an important value in modern clean government construction.
5352,"挖掘""三宝""思想的廉政建设元素，为当代中国廉政建设服务。",And thus the three-treasure thought should be explored to help build a clean government in contemporary China.
5353,内蒙古三河牛是我国自主培育的乳肉兼用型品种，它是呼伦贝尔各族人民一百多年来辛勤劳动的结晶。,Sanhe cattle in Inner Mongolia is a local dual-purpose breed formed and approved in China with more than 100 years' developing history in Hulunbuir pasture.
5353,从1986年育成以来，三河牛以核心家系选育的方式延续严格的保种制度，在呼伦贝尔草原严酷环境中保持良好的生产性能和繁殖力。,"Since it was approved as a breed in 1986, this breed was preserved by adopting selection within family lines in the nucleolus herd, and both its performance and reproduction efficiency were preserved under the harsh condition in Hulunbuir pasture."
5353,虽然在近20年不断受到荷斯坦牛等高产品种的挑战，但对当地气候的高度适应性和良好的兼用性让三河牛始终立于不败之地。,"Although Sanhe cattle was challenged by high-yield breeds during the past 20 years, such as Holstein, it remains as a major breed because it was highly adapted for the local environment and had excellent performance in meat and milk production."
5354,西汉早期的石槨画像常见菱形纹饰、玉璧、树木、人物、楼阁等画像。,"There were diamond ornamentations and patterns of jade discs, trees, figures, pavilions, etc. in the early Western Han dynasty mastaba."
5354,比较当时大型墓葬的棺槨装饰得知，菱形纹饰以及玉璧画像可谓模拟当时贵族的漆棺镶玉装饰。,"Compared with ornamentations in other large tombs at that time, the diamond ornamentation was copied from the pattern of aristocratic sarcophaguses, while the jade disc pattern was from the real jade disc of aristocratic funeral objects."
5354,相对于此，树木纹饰可谓象征良木棺槨自身，进而象征墓上的封树等。,"On the other hand, the tree pattern was a symbol of coffins and trees surrounding the tomb."
5354,除此，人物纹饰则是如同人俑一般，可谓服侍墓主的象征。,"In addition, lifelike patterns of figures were symbols of servants in tombs."
5355,拓跋鲜卑是我国古代北方少数民族之一，曾建立北魏，统一中国北方，在历史舞台上发挥了重要作用。,"Tuoba Xianbei is one of the northern ethnic minorities and played an important role in Chinese ancient history, which found the Northern Wei and united northern China."
5355,在与两晋的交往中，双方在政治上建立了封赐、朝贡与质子关系，在军事上则相互联合。,"Tuoba Xianbei and the Jin dynasty (Western Jin and Eastern Jin) built a political relation in the form of ennoblement, tribute and hostage and united in military affairs."
5355,此外，拓跋鲜卑还十分重视对汉族士人的招抚与任用。,"Besides, Tuoba Xianbei also attached great importance to offering amnesty and enlistment to the Han senior personage."
5356,凉山彝族服饰种类繁多，体系复杂，异彩纷呈。彝族服饰因明快、古朴而闻名。,"Dressings of Lis in Liangshan are various, complicated and colorful, which are also famous for their brightness and ancientness."
5356,同时，黎族人认为男人不留胡须为最美，所以他们经常把自己的胡须刮得非常干净。,"Meanwhile, no beard is considered beautiful by the Lis, so they shave off their beard all the time."
5357,佛虽说“凡诸有相，皆为虚妄”，但于现世仍然通过形象来传达教理教义，以使着相的有情众生得以度脱成为可能。,"Although Buddhism states that everything is sunya, but in order to release people in real life from attaching to appearance, images were used to deliver the messages of doctrines."
5357,其中佛菩萨的体姿、法器、坐骑、手印等，无一不使佛教思想与典籍内容通过它们传达给人们。,"And through diversified images of Buddhas and Bodhisattvas including their different postures, dharma-vessels,  mounts and mudras, basic ideas of Buddhism and the contents in scriptures are conveyed to common people."
5357,我们熟悉的普贤形象，无论是显宗的还是密宗的，几乎都可以在佛经中找到用以比喻普贤思想的依据。正是这些经典的传译留存，给研究普贤形象以及挖掘蕴涵于其中的佛教思想提供了参考。,"Different images of Samantabhadra, no matter in exotoric Buddhism or esoteric Buddhism, serve to better understand the ideas of Samantabhadra in sacred writings which are in the process of transmission and reinterpretation and lead us to either study Samantabhadra figures or dredge up the Buddhist ideas."
5358,广西龙胜瑶族多数人的母语依然是瑶语。其中，单语人占19.15%，双语人占80.85%。,"Yao language is still the mother tongue of Yao nationality in Longsheng, Guangxi, among whom 19.15% are monolingual and 80.85% are bilingual."
5358,家庭内部主要使用瑶语。,Yao language is mainly used within a family.
5358,在教学语言上，多数人主张在中小学使用普通话(约占三分之二)。,"In language teaching, the majority of people have suggested the use of Mandarin in primary and secondary schools(about two-thirds)."
5358,有一半左右的瑶族，对瑶语的媒体功能、市面用语功能和用立法手段促进瑶文工作，感到信心不足。,"About half of the Yao are not confident enough about the media features of Yao language, function of market language, legislation means to promote the work of Yao language."
5358,瑶族对普通话的认可度较高，认为普通话有用，其认同是功能优先性的。,"Yao people attach great recognition to Mandarin, which is regarded to be useful.Such recognition is considered from a functional perspective."
5359,阴山风景画既既保留了本民族的文化，又具有当代的本土文化特色，发扬本土文化元素研究本土文化，积极的与当代艺术进行交融与发展，使其成为中国艺坛上不可缺少的一朵奇葩。,"The Yinshan landscape paintings not only retain the national culture but also blend with the contemporary art.These paintings promote the native cultural elements as well as develop with the contemporary art, which makes themselves become a vital part of Chinese art."
5359,《阴山风景系列》以阴山岩画表现内容中所反映的游牧文化为创作源点，从构图、线条、画面表现内容及表现手法上，展现草原民族天人合一的自然、真实的生活状况。,
5359,问题：语病优化：阴山风景画既既保留了本民族的文化，又具有当代的文化特色，在发扬本土文化元素研究本土文化，积极地与当代艺术进行交融与发展，使其成为中国艺坛上不可缺少的一朵奇葩。,
5359,《阴山风景系列》以阴山岩画表现内容中所反映的游牧文化为创作源点，从构图、线条、画面表现内容及表现手法上，展现草原民族天人合一的自然、真实的生活状况。,"The Yinshan landscape series refers to the creative source of the nomadic culture reflected by the contents of Yinshan Rock paintings.The series presents the natural harmonious real life of the ethic group by composing, lining, giving surface content of pictures and techniques of expression."
5360,白银在我国货币史上曾一度独领风骚。,Silver had been the most important money in Chinese monetary history.
5360,自从明朝中后期成为我国经济交往和贸易生活的主要货币后，白银便在中国近代社会的经济发展、政治稳定和外交延伸上起着重要的历史作用。,"Ever since it took the role as the prominent currency in the Ming dynasty in terms of business and trade, silver had played an important historic role in the economic development, political stability and diplomatic extension of China."
5360,虽然我国不产白银，但由于当时我国以白银为最主要货币，使得世界其它国家的白银大量地流入我国。,"Although China did not produce silver by itself, the silver of other places of the world flowed into China in large quantities due to its need of large amount of silver as the main currency."
5361,瑶族度戒源于早期正一道的授科仪，瑶族度戒仪式中的诸多道教因素，反映出瑶族宗教道教化的特质。,"Originating from the rite of talisman conferred in the Way of Orthodox Unity (an early sect of Taoism), the rite of dujie reflects many Taoist elements and the convert to Taoism in Yao religion."
5361,道教在瑶族社会的传播及其与瑶民族文化相结合而发生的衍变，通过在瑶族社会具有深远影响的度戒可以得到说明。,The far-reaching rite also shows the spread of Taoism in the Yao society and the combination of Taoism and the native culture among the Yao people.
5361,度戒作为瑶族吸取道教思想而形成的仪礼，在瑶族社会中发挥的宗教功能，具有深刻的人类学意义。,"As a rite representing the Taoist thought, dujie plays a religious part with profound anthropological significance in the Yao society."
5362,在中国，传统中秋节是历史悠久的总要节日。,The traditional Mid-Autumn Festival has a long history in China.
5362,在几千年的发展进程中其早已成为人们生活不可或缺的一部分，早已成为创造与传承民族精神的重要载体。,"During thousands of years' development, it has already become an indispensable part of people's life and an important carrier for the shaping and inheriting of national spirit."
5362,然而，随着社会的不断进步，全球化的慢慢形成，传统中秋节日文化正被人们逐渐淡忘。,"However, with the progress of society as well as globalization, traditional Mid-Autumn Festival culture has been gradually forgotten."
5362,因此为了传承和发扬中国传统文化，对传统中秋节进行改革和创新使之适应现代人的需求是极有必要的。,"Therefore, in order to inherit and carry forward traditional Chinese culture, it is quite necessary to reform and make innovation in the traditional Mid-Autumn Festival to meet the needs of modern people."
5363,对于壮锦这一能够在新的社会语境背景下获得生存与发展空间的民族传统来说，它自身深厚的文化底蕴和现实价值是其在现代资本运作的基础。,"For the Zhuang Brocade, which is an ethnic tradition that can survive and develop under the background of new social context, the rich cultural connotation and realistic value are the basis for its modern capital operation."
5363,在多种话语并置的现代社会，衍生于传统的壮锦文化符号在当代的发展，虽然不可避免地离开了原初语境，使得原生形态亦逐渐淡化，但却是在原初文化语境的影响场域之下得以重塑。,"In the modern society with the coexistence of multiple discourse, though the development of the Zhuang Brocade cultural symbol which derives from tradition inevitably departs from the original context and its primitive state fades gradually, it's reshaped under the influence of the original cultural context."
5363,历史积淀和民族文化是壮锦文化品牌打造的核心要素，一步步地将其编织为壮族文化符号的代表。,The historical accumulation and the ethnic culture are the core elements for the brand building of the Zhuang Brocade culture.
5364,北路壮剧孕育于北部壮族生产生活的土壤中，是在壮族民间歌舞的基础上发展而成的艺术形式，它反映了壮族民众的文化心理和审美情趣，曾在北部壮族人民的精神生活中有着不可替代的地位，有较高的艺术价值。,"Beilu Zhuang opera, based on Zhuang people's folk songs and dances, is an art form developing from the work and life of Zhuang people in the northern part.It reflects Zhuang people's cultural psychology and aesthetic interest.Zhuang opera has artistic value and plays an irreplaceable role in Zhuang people's spiritual life."
5364,然而在知识全球化的今天，北路壮剧的发展现状不容乐观，已出现青黄不接的态势。,"But nowadays with the globalization of knowledge, the development of Beilu Zhuang opera is not optimistic."
5364,为此，怎样保护和传承北路壮剧，是当下一个亟待解决的问题。,"Therefore, how to protect and inherit Beilu Zhuang opera is a problem demanding prompt solution."
5365,全面性是贝特森的关键字；把我们人类放到整体的“生活系统”中进行理解对于我们的生存本质来说显得至关重要。,"Holism was a key word for Bateson; an understanding of our human part in the whole ""living system"" that was the world he saw as crucial for our earthly survival."
5365,此外，人类学必须要成为作专门化的“跨学科的学科”，因为只有整体综合（也许似乎有些业余性）运用各种形态的信息才有望抓住处于文化建构和社会互动中的世界的“巨大的复杂性” (Bateson 1959:296)。,"Furthermore, anthropology had to be a non-specialist, ""interdisciplinary discipline"" because only in a holistic (however seemingly seeming amateurish) use of all manner of information could it expect to tackle the ""vast intricacies"" of the worlds of cultural construction and social interaction (Bateson 1959:296)."
